student_id,reading,math,pre_reading,pre_math,teacher_fem,two_teachers,mixed_grades,class_size,percent_girls,percent_native,teacher_exp,grade,school_id,classroom_id
204,0.715786337852478,-1.0170111656189,0.859083294868469,-0.333444237709045,1,0,0,6,61.538459777832,61.538459777832,16,6,170,6C
205,-0.145569056272507,0.978109896183014,-0.357365667819977,1.09617686271667,0,0,0,18,58.8235282897949,58.8235282897949,24,6,170,6B
206,-1.70934927463531,-1.2789101600647,-1.68575298786163,-0.304785877466202,0,0,0,27,46.1538467407227,73.9130401611328,28,8,861,8
207,-0.745531439781189,-1.60863387584686,-0.555923461914062,-1.32902145385742,1,1,1,22,45.4545440673828,90.9090881347656,10,8,861,58
208,0.928871870040894,-0.00603055162355304,0.285582810640335,0.670673310756683,1,0,0,18,33.3333320617676,72.2222213745117,20,4,263,4A
209,-1.43889331817627,0.637571573257446,-0.291139245033264,1.46444416046143,0,0,0,16,56.25,81.25,8,4,263,4B
210,-1.17632436752319,0.389346569776535,-1.44676327705383,-0.333444237709045,1,0,0,19,64.2857131958008,50,10,6,212,6B
211,-1.99748313426971,-0.742890596389771,-1.33052492141724,-0.766798138618469,1,1,0,17,40,20,15,6,212,6A
212,0.667691171169281,1.02915549278259,0.396445959806442,0.207331910729408,0,0,0,31,60,84,37,8,1002,8A
213,-0.517208993434906,-0.38438618183136,-0.0303090885281563,0.93442964553833,1,0,1,20,66.6666641235352,0,1,4,607,4JT
214,-1.21665632724762,-0.185035988688469,-1.50839138031006,-1.29992866516113,0,0,0,13,30,0,16,8,230,8B
215,-1.28019893169403,1.07314348220825,-0.991195023059845,-0.74642813205719,0,0,0,14,61.538459777832,0,10,8,230,8A
216,-2.08938550949097,-1.57578146457672,-0.720444023609161,-1.27155554294586,1,0,0,15,64.2857131958008,7.14285707473755,2,4,1066,Z4MB
217,-1.24007558822632,-2.00551342964172,0.255415052175522,-0.351208120584488,0,1,0,26,31.25,6.66666650772095,14,4,1066,Z04M
218,1.10841059684753,-0.213164493441582,0.49041348695755,-0.467869997024536,1,1,0,25,45.8333320617676,91.6666641235352,6,6,1091,6SMD
219,1.22940289974213,0.87265682220459,-0.0901556983590126,1.61922526359558,0,1,0,25,58.3333320617676,95.8333358764648,15,6,1091,6VOS
220,1.10841059684753,0.181679621338844,0.375974386930466,0.283484309911728,0,1,0,25,58.3333320617676,95.8333358764648,15,6,1091,6VOS
221,0.455052107572556,-0.0157424360513687,-0.243671581149101,-0.133934751152992,1,1,0,25,45.8333320617676,91.6666641235352,6,6,1091,6SMD
222,0.284256041049957,1.08855652809143,-0.874232709407806,-1.27155554294586,1,1,0,25,56.5217399597168,91.3043441772461,23,4,1095,4A
223,-0.36310076713562,0.572878241539001,1.62273621559143,-0.492800056934357,1,0,0,27,46.1538467407227,96.1538467407227,0,4,1095,4
224,-1.72494530677795,-1.25528073310852,-0.725290417671204,-0.690991461277008,1,0,1,19,60,50,33,4,273,4B
225,-1.4378399848938,-0.552560269832611,-0.631206870079041,-0.515699625015259,0,0,0,23,68.1818161010742,52.3809509277344,25,4,273,4A
226,-0.938679873943329,-2.47148156166077,1.41337978839874,-1.07748234272003,1,0,0,17,40,6.66666650772095,5,4,962,4A
227,-0.994503855705261,-1.21922433376312,-0.465928941965103,-0.861920297145844,1,0,0,15,42.8571434020996,14.2857141494751,3,4,962,4B
228,-0.818635165691376,0.487356960773468,-0.548649847507477,0.324730843305588,0,0,0,17,43.75,0,3,6,436,6KE
229,-0.301221191883087,0.687002182006836,-1.78626883029938,1.75384247303009,0,0,0,18,58.8235282897949,0,15,6,436,6RO
230,0.396445959806442,0.207331910729408,0.119058631360531,1.20072340965271,1,0,0,30,65.5172424316406,80.7692337036133,1,6,1002,6A
231,2.09710550308228,0.514602601528168,1.32573401927948,0.637571573257446,0,0,0,32,35.4838714599609,93.5483856201172,16,6,1005,6R
232,1.67120122909546,1.33399105072021,2.58067631721497,0.637571573257446,0,0,0,31,45.1612892150879,86.6666641235352,30,6,1005,6S
233,0.0406534187495708,0.675234794616699,-0.824240744113922,-0.300902366638184,1,0,0,25,54.1666679382324,95.8333358764648,5,6,1245,6
234,-0.14385986328125,0.87265682220459,0.0773161873221397,1.20180630683899,1,1,1,24,46.1538467407227,100,5,6,1245,5/6
235,-0.316242724657059,-0.718321442604065,-0.775889217853546,-0.215234339237213,1,0,0,22,47.6190490722656,94.1176452636719,3,4,1035,4B
236,0.920257985591888,-0.467869997024536,-0.650229632854462,0.43145164847374,1,1,0,27,42.3076934814453,84.2105255126953,41,4,1035,4A
237,-0.765625596046448,0.45045194029808,-1.30924427509308,-0.574504315853119,1,0,0,22,50,90,3,4,1046,4A
238,-1.81980264186859,-2.54592323303223,-1.72123515605927,-2.1080310344696,0,0,0,25,43.4782600402832,76.1904754638672,2,8,1046,8A
239,-0.115230783820152,-0.304785877466202,-0.800696134567261,0.0744197145104408,1,1,1,27,44.4444427490234,100,22,6,1074,6/B
240,0.630101799964905,-0.714480102062225,-0.259032964706421,-0.166931077837944,0,0,0,31,41.3793106079102,96,22,6,1074,6/A
241,0.49041348695755,-0.467869997024536,2.70348477363586,0.215889647603035,0,0,0,29,50,92.8571395874023,23,4,1091,4VUG
242,-0.0901556983590126,1.61922526359558,-0.295590400695801,0.0721816495060921,1,0,0,29,50,88.8888854980469,20,4,1091,4DEL
243,-0.243671581149101,-0.133934751152992,-0.144798919558525,-0.215234339237213,0,0,0,29,50,92.8571395874023,23,4,1091,4VUG
244,0.375974386930466,0.283484309911728,1.41337978839874,0.0721816495060921,1,0,0,29,50,88.8888854980469,20,4,1091,4DEL
245,0.591409027576447,0.988986670970917,0.896938860416412,0.767741918563843,1,0,1,30,40,100,3,4,409,45
246,-0.0998736172914505,1.75384247303009,0.800004243850708,1.2174037694931,1,0,0,28,59.0909080505371,95.4545440673828,5,4,409,4
247,0.38513919711113,-0.203419104218483,0.412265777587891,0.900354027748108,1,0,1,30,40,100,3,4,409,45
248,0.04786017537117,-0.203419104218483,0.477839171886444,1.2174037694931,1,0,0,28,54.5454559326172,95.4545440673828,5,4,409,4
249,0.920257985591888,1.20180630683899,-0.544117093086243,0.0721816495060921,1,1,0,27,44.4444427490234,96.2962951660156,14,4,1097,4B
250,0.0773161873221397,-1.21922433376312,0.324330151081085,0.647013664245605,0,0,0,28,53.8461532592773,96.1538467407227,3,4,1097,4A
251,-0.852768123149872,-1.06010317802429,-1.52573752403259,-0.917575776576996,1,1,0,20,36.8421058654785,66.6666641235352,24,4,1510,4A
252,-1.90679776668549,-0.802263975143433,-1.75222635269165,-1.27155554294586,1,1,0,20,42.1052627563477,47.3684196472168,34,4,1510,4B
253,-0.871978759765625,-0.349587172269821,0.331955403089523,-0.701273798942566,1,1,1,26,33.3333320617676,83.3333358764648,37,6,424,6B
254,-0.668124675750732,-0.4353988468647,0.121104255318642,0.612190544605255,0,0,0,22,50,63.1578941345215,31,6,424,6A
255,1.60171258449554,-0.111578725278378,1.54749751091003,-1.12213373184204,0,1,1,25,53.8461532592773,84.6153869628906,34,6,777,6D
256,1.29701316356659,0.387534350156784,0.04786017537117,-0.552560269832611,0,0,0,31,46.6666679382324,90.7692337036133,49,6,777,6
257,-1.45586121082306,0.0571999028325081,-0.214339479804039,0.144363582134247,0,1,0,23,50,100,27,4,1515,4A
258,1.10924410820007,1.23156750202179,-0.116913430392742,0.315770506858826,0,0,0,24,43.4782600402832,100,25,6,1119,6A
259,0.192366793751717,0.617026150226593,1.32573401927948,0.315770506858826,0,0,1,21,28.5714282989502,100,16,6,1119,6B
260,-2.59076595306396,-1.05984795093536,-1.93155205249786,-0.574818789958954,1,0,0,14,53.8461532592773,0,19,8,432,8A
261,-0.69772469997406,0.306408494710922,-1.0440901517868,0.812558114528656,1,0,0,14,46.1538467407227,0,19,8,432,8A
262,0.715786337852478,0.8565434217453,-1.56570506095886,1.09617686271667,0,0,0,23,72.2222213745117,0,5,6,433,6 MIM
263,-0.515951871871948,0.744511485099792,-0.895306468009949,0.612190544605255,1,0,0,24,61.9047622680664,0,13,6,433,6 DJA
264,-1.07152771949768,-0.890983462333679,-0.99667227268219,-1.13421022891998,1,1,0,24,23.8095245361328,90.476188659668,26,4,812,4B
265,-0.572768568992615,-0.810533165931702,-1.34504747390747,-0.592430174350739,1,0,0,21,47.3684196472168,94.7368392944336,2,4,812,4A
266,0.16942572593689,-0.050450935959816,1.01406157016754,0.215889647603035,1,0,0,27,46.4285697937012,96.2962951660156,29,4,1128,4B
267,-0.0901556983590126,-0.300902366638184,-0.465928941965103,-0.0715263411402702,1,0,0,28,48.1481475830078,96.2962951660156,27,4,1128,4A
268,-0.0560774020850658,0.719449698925018,0.515920758247375,1.60297477245331,1,0,1,25,42.8571434020996,100,14,6,1128,56
269,0.00307597569189966,0.514602601528168,1.32573401927948,1.20072340965271,0,1,0,26,52,100,33,6,1128,6
270,0.267117649316788,0.03303287550807,-0.384948343038559,0.647013664245605,1,1,0,14,50,100,10,4,1129,4B
271,-0.45301142334938,0.03303287550807,-1.30924427509308,0.215889647603035,1,0,0,18,29.4117641448975,100,10,4,1129,4A
272,-1.73527586460114,-1.06010317802429,-0.1584163159132,-0.492800056934357,0,0,0,25,60,20,4,4,1547,4B
273,-0.429496347904205,-0.372532039880753,-0.099697008728981,-0.351208120584488,1,0,0,24,58.3333320617676,26.0869560241699,24,4,1547,4A
274,-1.96766042709351,-0.114692881703377,-1.45583355426788,-0.917575776576996,1,1,1,31,40,40,9,4,1548,4ME
275,-0.0698536708950996,0.830717384815216,0.543419301509857,0.569139361381531,1,1,1,26,41.6666679382324,100,19,4,1549,4A
276,-0.429496347904205,0.400985449552536,0.342095941305161,1.56028270721436,0,0,0,26,64,100,3,4,1549,4B
277,-0.81619256734848,-0.949186503887177,-0.819155991077423,-1.32902145385742,1,1,0,22,52.3809509277344,95.2380981445312,15,8,1549,8B
278,-0.797438442707062,0.229092687368393,0.94606602191925,-0.351208120584488,1,1,0,19,72.2222213745117,94.4444427490234,13,4,1550,4AJ
279,-1.0253494977951,-0.179831281304359,-1.23618733882904,-0.304785877466202,0,1,1,21,33.3333320617676,100,34,8,1557,BB/FRANS
280,-2.40742421150208,-1.226597905159,-2.53830862045288,-0.569182395935059,1,1,1,33,50,80,10,6,1209,6B
281,-1.23618733882904,-1.226597905159,0.301400691270828,-0.649632692337036,1,1,1,33,38.8888893127441,100,23,6,1209,6A
282,-0.64281290769577,-2.22102999687195,-0.915510952472687,1.22184562683105,1,1,0,19,35.294116973877,0,10,4,1223,4A
283,-0.517208993434906,-0.217418566346169,-1.10539650917053,1.65296959877014,1,0,0,20,41.1764717102051,0,13,4,1223,4C
284,0.533697128295898,1.46492302417755,0.0773161873221397,0.617419540882111,0,1,0,29,53.5714302062988,92.3076934814453,33,6,1602,6B
285,-0.703449368476868,-0.114453464746475,-0.824240744113922,-0.217418566346169,0,1,0,25,37.5,86.9565200805664,33,6,1603,6B
286,0.0773161873221397,1.20180630683899,-1.12773597240448,-0.430796325206757,1,1,0,25,45.8333320617676,95.8333358764648,38,4,1245,4
287,-0.824240744113922,-0.300902366638184,-1.10539650917053,-1.00562834739685,0,1,1,21,73.3333358764648,100,30,4,1245,3-4
288,-0.116913430392742,0.315770506858826,0.569552540779114,-0.13569700717926,1,0,0,19,55.1724128723145,71.4285736083984,20,4,1002,4B
289,2.11869645118713,0.87265682220459,0.616017401218414,1.20180630683899,1,0,1,26,63.6363639831543,90.9090881347656,9,6,1619,6IS
290,2.11869645118713,0.379101693630219,0.267117649316788,0.867870986461639,1,0,1,30,38.461540222168,61.538459777832,2,6,1619,6NL
291,2.58067631721497,0.637571573257446,1.08186900615692,0.932113707065582,1,1,0,23,40.9090919494629,95.4545440673828,15,4,1005,4AA
292,1.32573401927948,0.637571573257446,1.799112200737,0.174566581845284,1,1,0,23,38.0952377319336,95,10,4,1005,4R
293,-1.40728425979614,-1.86532747745514,-1.64062905311584,-1.53438079357147,1,0,1,21,50,0,11,8,635,D8
294,-1.66087019443512,-1.60891795158386,-0.42600291967392,-0.552560269832611,1,0,0,30,45.8333320617676,85.7142868041992,1,6,1024,6B
295,-0.246605262160301,0.2877117395401,0.482699245214462,-0.980110228061676,1,1,0,31,52.1739120483398,96.6666641235352,4,6,1024,6A
296,0.207548156380653,0.235320240259171,0.493436932563782,1.08488309383392,1,1,0,20,73.684211730957,89.4736862182617,38,4,1035,4A
297,-0.452101022005081,0.235320240259171,0.569552540779114,1.25970160961151,1,0,0,19,63.1578941345215,100,0,4,1035,4B
298,-0.994503855705261,-0.718321442604065,0.167953789234161,0.647013664245605,1,0,0,20,47.3684196472168,89.4736862182617,23,4,1508,4A
299,0.794881165027618,0.589523911476135,1.22755086421967,0.00248479540459812,1,1,0,19,55.5555572509766,61.1111106872559,1,8,1676,8B
300,-0.886853694915771,-1.2789101600647,-1.68575298786163,-1.73871564865112,1,0,0,19,50,53.3333320617676,20,8,1676,8A
301,-2.59685301780701,-1.60863387584686,-0.922674417495728,-2.14840984344482,1,1,0,19,55.5555572509766,61.1111106872559,1,8,1676,8B
302,0.667691171169281,0.149892374873161,-0.449447363615036,0.924296796321869,1,0,0,19,50,53.3333320617676,20,8,1676,8A
303,1.22755086421967,0.821873247623444,0.119058631360531,1.20072340965271,1,1,1,27,66.6666641235352,91.6666641235352,5,6,1511,6B
304,0.630101799964905,0.617026150226593,1.32573401927948,0.878922343254089,1,1,0,29,53.5714302062988,100,5,6,1511,6
305,0.900805056095123,1.08720946311951,1.17053413391113,0.487356960773468,0,0,0,24,47.8260879516602,100,30,8,1511,8B
306,1.20952653884888,0.867019653320312,0.848587691783905,0.687002182006836,0,0,0,23,45.4545440673828,100,4,8,1511,8A
307,-1.72123515605927,-2.1080310344696,0.04786017537117,-1.05260133743286,1,0,0,27,42.3076934814453,75,2,6,1046,6A
308,-0.530721604824066,0.0399844907224178,-1.62659966945648,-0.304785877466202,0,0,0,16,53.3333320617676,26.6666660308838,30,8,1687,8A
309,-0.454407602548599,0.149892374873161,-2.23587942123413,-0.407209426164627,0,0,0,19,50,31.25,21,8,1687,8B
310,-2.11749815940857,-1.44497394561768,-1.66087019443512,-0.510869204998016,1,0,0,13,33.3333320617676,8.33333301544189,25,8,1525,8B
311,-0.800696134567261,0.0744197145104408,0.748131453990936,-0.652278006076813,0,1,0,20,36.8421058654785,94.4444427490234,22,4,1074,4A
312,2.63963603973389,-0.217418566346169,1.41337978839874,-0.0715263411402702,0,0,1,23,63.6363639831543,100,24,4,1537,4B
313,-1.73527586460114,-0.286585658788681,-0.365332007408142,-0.634391963481903,1,0,0,21,61.9047622680664,15,2,4,1717,4A
314,-1.29263877868652,-0.286585658788681,-0.496751427650452,-0.634391963481903,1,1,0,20,61.1111106872559,23.529411315918,24,4,1717,4B
315,-2.08938550949097,-0.286585658788681,-0.454809069633484,-0.351208120584488,1,0,0,21,66.6666641235352,20,2,4,1717,4A
316,-0.966193854808807,-1.31794238090515,-1.60962224006653,-1.4131475687027,1,1,0,20,61.1111106872559,29.4117641448975,24,4,1717,4B
317,0.811413109302521,0.124920703470707,0.613289058208466,0.249389454722404,0,1,0,26,36,88,18,8,804,8B
318,0.679032623767853,-0.570442676544189,1.28329336643219,0.138205945491791,0,1,1,24,28.5714282989502,100,17,8,804,8A
319,-1.33431470394135,-1.05188393592834,0.41732132434845,0.174566581845284,1,1,0,25,54.1666679382324,91.3043441772461,8,4,1097,4B
320,-1.23618733882904,-0.304785877466202,-1.17610621452332,-0.810533165931702,0,1,1,26,25,100,32,6,1557,BB6 F
321,0.096135251224041,-1.23199594020844,-1.54251444339752,-0.775983870029449,1,0,0,24,63.6363639831543,52.3809509277344,29,4,1745,4A
322,1.11696708202362,-1.06010317802429,-0.846271157264709,0.144363582134247,1,1,0,20,63.1578941345215,57.8947372436523,35,4,1745,4D
323,-0.880064725875854,-1.05225670337677,-1.2115091085434,-1.29304432868958,1,0,0,19,35.294116973877,0,26,4,1567,4JW
324,-0.254674077033997,0.553818941116333,-1.44676327705383,-1.07208180427551,1,1,0,17,28.5714282989502,61.538459777832,9,6,860,6A
325,-0.412589222192764,-0.556965351104736,-0.522262096405029,-0.413860410451889,0,0,0,18,53.3333320617676,86.6666641235352,26,6,860,6B
326,0.0773161873221397,0.617419540882111,0.0311244800686836,0.93442964553833,1,0,0,23,65.2173919677734,95.4545440673828,3,4,1602,4A
327,-0.45301142334938,0.45045194029808,-0.248119011521339,0.0721816495060921,1,1,0,22,57.1428565979004,88.8888854980469,38,4,1602,4B
328,-0.517208993434906,-1.38619196414948,0.410895645618439,0.0721816495060921,0,1,0,30,36.6666679382324,89.2857131958008,32,4,1603,4A
329,-0.824240744113922,-0.217418566346169,0.167953789234161,0.215889647603035,0,1,0,27,29.6296291351318,88.461540222168,32,4,1603,4B
330,1.84075152873993,1.85787403583527,1.78855645656586,1.38576054573059,0,0,1,29,41.6666679382324,91.6666641235352,25,8,1603,8B
331,0.267117649316788,0.867870986461639,1.01406157016754,-0.287088334560394,1,0,1,27,28.5714282989502,78.5714263916016,4,4,1619,4DA
332,0.616017401218414,1.20180630683899,1.41337978839874,1.22184562683105,1,0,1,32,53.8461532592773,92.3076934814453,2,4,1619,4KJ
333,0.771156907081604,0.400985449552536,1.34591662883759,0.356751441955566,1,0,0,14,30.769229888916,41.6666679382324,26,4,1795,4B-LE
334,0.187429159879684,1.08855652809143,-0.535897612571716,0.852323174476624,0,0,0,13,38.461540222168,36.3636360168457,24,4,1795,4A-LE
335,-0.0901556983590126,-0.133934751152992,0.0311244800686836,-0.0715263411402702,1,1,1,21,44.4444427490234,88.8888854980469,28,4,1631,4B
336,-0.704219281673431,-0.217418566346169,-0.803813576698303,-0.0715263411402702,1,0,0,25,26.0869560241699,100,4,4,1631,4
337,1.43931066989899,0.479616045951843,1.35768830776215,1.02672040462494,1,0,0,25,70.8333358764648,79.1666641235352,23,8,1817,8M
338,0.951736450195312,-0.11162518709898,1.39202213287354,0.498343855142593,0,0,0,29,53.5714302062988,85.185188293457,25,8,1005,8G
339,0.679032623767853,-0.511306166648865,0.481051355600357,0.0366905592381954,1,0,0,26,36,76,7,8,1005,8J
340,-0.765625596046448,-2.22102999687195,-0.248119011521339,-0.6463583111763,0,1,0,16,50,87.5,14,4,1660,4M/F
341,0.616017401218414,-0.551353812217712,0.240557104349136,-0.287088334560394,0,0,0,18,57.8947372436523,68.4210510253906,27,4,1660,4PIE
342,2.11869645118713,0.87265682220459,-0.0901556983590126,0.03303287550807,0,0,0,20,42.1052627563477,68.4210510253906,30,6,2612,6B
343,1.51373493671417,0.87265682220459,0.616017401218414,0.45045194029808,0,1,0,20,50,90,33,6,2612,6A
344,-0.830105245113373,0.212605819106102,0.0608293414115906,-0.272689640522003,0,0,0,27,61.538459777832,16.6666660308838,9,8,1008,8A
345,0.951736450195312,-0.450130522251129,-0.523955166339874,-0.23160009086132,0,0,0,27,42.3076934814453,19.230770111084,26,8,1008,8B
346,1.22755086421967,0.00248479540459812,0.207548156380653,0.476671040058136,0,0,1,21,50,77.7777786254883,25,6,1676,6B
347,-1.68575298786163,-1.73871564865112,-0.800696134567261,-0.488732129335403,0,0,0,30,48.2758636474609,55.5555572509766,29,6,1676,6A
348,-0.449447363615036,0.924296796321869,-0.189313948154449,-0.327831596136093,0,0,1,21,50,77.7777786254883,25,6,1676,6B
349,-0.922674417495728,-2.14840984344482,0.301400691270828,-0.247381344437599,0,0,0,30,48.2758636474609,55.5555572509766,29,6,1676,6A
350,-1.54615330696106,-1.93683683872223,-1.26014935970306,-0.95151698589325,1,0,0,22,56.5217399597168,4.34782600402832,13,4,1239,4A
351,-1.62659966945648,-0.304785877466202,-1.17610621452332,-0.810533165931702,0,0,0,16,43.75,31.25,24,6,1687,6A
352,-2.23587942123413,-0.407209426164627,-1.07152771949768,-0.488732129335403,0,1,0,17,40,30.769229888916,33,6,1687,6B
353,-0.915185868740082,1.07007896900177,-0.386022686958313,1.20180630683899,0,1,0,27,46.1538467407227,100,11,6,4114,6B
354,-1.23581552505493,0.477812707424164,-1.21500849723816,2.6210310459137,1,1,0,26,48,92,1,6,4114,6A
355,-0.204356029629707,-0.90414172410965,0.267117649316788,-0.801805257797241,0,1,0,27,42.3076934814453,100,11,6,4114,6B
356,-0.0228675473481417,0.181679621338844,-0.316242724657059,0.617419540882111,1,1,0,26,44,92,1,6,4114,6A
357,0.028903828933835,-0.103399232029915,-0.360907912254333,-0.00157321384176612,0,0,0,19,50,94.4444427490234,33,8,1308,8B
358,0.661932706832886,0.644554316997528,0.0267020165920258,-0.556965351104736,0,0,0,18,58.8235282897949,88.2352905273438,20,8,1308,8A
359,0.04786017537117,-1.05260133743286,-1.17290031909943,-1.55373239517212,0,0,0,27,38.461540222168,76,24,4,1046,4A
360,0.831128001213074,-1.19018661975861,-0.135129705071449,-0.690991461277008,1,0,0,25,37.5,59.0909080505371,1,4,1046,4B
361,2.50505399703979,-0.233929723501205,2.01564383506775,0.487356960773468,0,0,0,22,59.0909080505371,65,9,8,1721,8A
362,0.523172557353973,-1.55506896972656,1.78855645656586,-0.610691785812378,0,0,0,19,52.9411773681641,68.75,33,8,1721,8B
363,-0.455364108085632,0.0963550880551338,0.101211927831173,0.187889114022255,0,0,0,22,59.0909080505371,65,9,8,1721,8A
364,0.0242566838860512,-0.564214527606964,-0.0770084485411644,-0.0117561090737581,0,0,0,19,58.8235282897949,68.75,33,8,1721,8B
365,-0.493125438690186,0.229092687368393,2.00580978393555,0.144363582134247,1,0,0,21,40.9090919494629,86.363639831543,1,4,4156,4A
366,0.284256041049957,0.400985449552536,-1.03640985488892,-0.775983870029449,1,0,0,25,48,95.8333358764648,1,4,4156,4
367,0.104174382984638,0.87265682220459,0.49041348695755,0.617419540882111,0,0,0,25,58.3333320617676,100,2,6,4156,6A
368,0.533697128295898,1.07007896900177,0.375974386930466,2.6210310459137,0,0,0,25,54.1666679382324,95.4545440673828,26,6,4156,6
369,0.49041348695755,0.200000494718552,1.41337978839874,1.22184562683105,1,0,0,17,66.6666641235352,7.692307472229,36,4,1726,4AES
370,-0.0901556983590126,0.617419540882111,1.01406157016754,5.31752347946167,1,0,0,18,44.4444427490234,9.09090900421143,25,4,1726,4BMV
371,-0.243671581149101,0.283484309911728,-0.650229632854462,-0.718212306499481,1,0,0,33,50,100,30,4,1730,4A
372,-0.581406533718109,0.03303287550807,0.729233205318451,0.0721816495060921,0,1,1,28,53.125,93.1034469604492,18,4,1730,4
373,-0.43121662735939,-0.509297609329224,-0.316242724657059,-0.968772888183594,0,1,0,22,57.1428565979004,76.1904754638672,2,6,4168,6A
374,-0.14385986328125,0.181679621338844,-0.880064725875854,0.283484309911728,1,1,0,21,50,40,24,6,4168,6B
375,0.16942572593689,-0.300902366638184,-0.580418765544891,-0.861920297145844,1,0,0,23,50,26.3157901763916,33,4,1745,4D
376,-0.765625596046448,-0.801805257797241,-1.12773597240448,-0.718212306499481,1,0,0,25,45.8333320617676,36.8421058654785,4,4,1745,4M
377,0.293154001235962,1.75384247303009,-0.135129705071449,0.647323966026306,1,0,0,19,61.1111106872559,100,5,4,1080,4A
378,0.591409027576447,1.75384247303009,0.232651621103287,0.0101760756224394,0,0,0,18,68.75,100,24,4,1080,4B
379,0.505574584007263,0.830717384815216,1.12781631946564,0.356751441955566,1,0,1,30,71.4285736083984,85.7142868041992,28,4,4223,B4
380,0.187429159879684,0.572878241539001,0.660857915878296,0.144363582134247,1,0,1,32,54.5454559326172,90,23,4,4223,O4
381,0.505574584007263,0.830717384815216,1.12781631946564,0.852323174476624,1,0,1,32,45.4545440673828,90,23,4,4223,O4
382,0.505574584007263,0.830717384815216,1.62273621559143,2.19744634628296,1,0,1,30,57.1428565979004,85.7142868041992,28,4,4223,B4
383,-0.454407602548599,0.259800255298615,-0.819155991077423,0.924296796321869,0,0,1,32,63.6363639831543,72.7272720336914,28,8,4223,U8
384,1.17053413391113,0.487356960773468,0.38513919711113,0.988986670970917,0,0,1,27,53.8461532592773,92.3076934814453,27,6,1511,6/7AK
385,0.848587691783905,0.687002182006836,0.831128001213074,0.324730843305588,1,1,0,33,45.4545440673828,93.75,4,6,1511,6ER
386,-0.192031174898148,1.26890552043915,-0.626806676387787,0.249389454722404,0,1,0,24,59.0909080505371,81.8181838989258,16,8,1097,8A
387,0.811413109302521,0.0433531515300274,-0.209523290395737,-0.74642813205719,0,0,0,23,39.1304359436035,95.4545440673828,22,8,1097,8B
388,-1.07550072669983,-1.10156381130219,-0.824240744113922,-0.718321442604065,1,1,0,17,31.25,13.3333330154419,2,6,4513,6A
389,-0.594556272029877,-0.608008623123169,-0.45301142334938,-0.551353812217712,0,0,0,13,50,18.1818180084229,31,6,4513,6B
390,0.793830573558807,0.379101693630219,2.63963603973389,0.45045194029808,1,1,1,29,37.5,93.75,21,6,4520,5/6
391,-0.0833637043833733,1.26750099658966,1.33335530757904,2.6210310459137,0,0,0,27,53.8461532592773,92.3076934814453,2,6,4520,6
392,0.306836515665054,-0.114453464746475,1.10726821422577,0.617419540882111,1,1,1,29,31.25,93.75,21,6,4520,5/6
393,-0.9696324467659,-1.59511888027191,-0.994503855705261,0.200000494718552,0,0,0,27,53.8461532592773,92.3076934814453,2,6,4520,6
394,1.35768830776215,1.02672040462494,2.58067631721497,1.20072340965271,1,1,0,29,67.8571395874023,71.4285736083984,25,6,1817,6A
395,-0.319298714399338,-0.90414172410965,0.758368492126465,-0.634837627410889,1,1,0,16,53.3333320617676,0,13,6,4526,6B
396,-1.09318423271179,-1.49872589111328,-1.45505475997925,-2.14840984344482,0,0,0,16,60,6.66666650772095,2,8,4526,8A
397,-1.22885358333588,-0.179831281304359,-1.28942537307739,1.64126169681549,0,0,0,17,50,0,3,8,4526,8B
398,0.104174382984638,0.675234794616699,0.49041348695755,0.867870986461639,0,0,0,21,55,11.1111106872559,3,6,4536,6A
399,0.237265929579735,0.87265682220459,0.758368492126465,0.617419540882111,1,0,0,23,36,9.5238094329834,25,6,4536,6B
400,-0.254674077033997,0.389346569776535,0.969915330410004,0.439444661140442,0,0,0,30,44.8275871276855,82.7586212158203,26,6,1153,6A
401,1.21537244319916,0.177201077342033,0.188684746623039,0.612190544605255,1,1,1,30,42.8571434020996,71.4285736083984,11,6,1153,67
402,-0.61931449174881,-0.742890596389771,-0.735816478729248,-1.07208180427551,1,1,1,13,20,40,2,6,1203,6/7
403,-2.14678478240967,-0.392493009567261,-1.75493037700653,-1.47267353534698,1,0,0,26,54.1666679382324,24,4,6,1203,6A
404,-1.40728425979614,-1.21074795722961,-2.80138230323792,-1.46670389175415,0,0,0,18,46.1538467407227,29.4117641448975,6,8,1220,8B
405,0.509394109249115,0.387534350156784,0.293154001235962,0.595463156700134,0,0,1,30,57.1428565979004,100,25,6,1603,6B
406,1.78855645656586,1.38576054573059,-0.662934482097626,0.595463156700134,0,1,0,31,44.8275871276855,93.3333358764648,30,6,1603,6A
407,-1.60055983066559,-0.0361752063035965,-1.15575754642487,-0.538563251495361,0,0,0,26,46.1538467407227,37.037036895752,5,8,1239,8
408,-1.15311372280121,-1.00886821746826,-1.2115912437439,-0.712589621543884,1,0,1,24,37.5,25,24,8,1239,7/8
409,-0.0274004377424717,-0.332127898931503,-1.23847365379333,-0.864759087562561,1,0,1,25,75,58.3333320617676,20,4,1244,3OB
410,-1.4378399848938,-1.19018661975861,-0.411678463220596,-0.267242401838303,1,0,1,24,60,44.4444427490234,23,4,1244,2OB
411,-0.360907912254333,-0.00157321384176612,0.859083294868469,0.612190544605255,0,0,0,29,53.5714302062988,89.2857131958008,29,6,1308,6A
412,0.0267020165920258,-0.556965351104736,0.0562269762158394,0.0462988764047623,0,0,1,23,42.8571434020996,100,18,6,1308,67
